company,category,item,fiscal_year,amount
매스프레소,순운전자본+,매출채권,2024,2169780557
매스프레소,순운전자본+,매출채권,2025,1936633843
매스프레소,순운전자본+,미수금,2024,513947824
매스프레소,순운전자본+,미수금,2025,96334617
매스프레소,순운전자본+,현금및현금성자산,2024,7807484666
매스프레소,순운전자본+,현금및현금성자산,2025,3063694287
매스프레소,순운전자본-,단기차입금,2024,6400000000
매스프레소,순운전자본-,단기차입금,2025,6400000000
매스프레소,순운전자본-,미지급금,2024,1535389109
매스프레소,순운전자본-,미지급금,2025,1078417152
매스프레소,순운전자본-,미지급비용,2024,1196519248
매스프레소,순운전자본-,미지급비용,2025,674651321
매스프레소,순운전자본-,예수금,2024,169480020
매스프레소,순운전자본-,예수금,2025,230370651
매스프레소,영업활동현금흐름,영업활동으로인한현금흐름,2024,-14967839671
매스프레소,영업활동현금흐름,영업활동으로인한현금흐름,2025,-10264504688
매스프레소,이익잉여금,이익잉여금,2024,-147882211189
매스프레소,이익잉여금,이익잉여금,2025,-157459377140
매스프레소,자본총계,자본총계,2024,6211979817
매스프레소,자본총계,자본총계,2025,-3359029549
매스프레소,자산총계,자산총계,2024,17509095157
매스프레소,자산총계,자산총계,2025,7657621878
매스프레소,재무활동현금흐름,재무활동으로인한현금흐름,2024,96382238
매스프레소,재무활동현금흐름,재무활동으로인한현금흐름,2025,25845489
매스프레소,투자활동현금흐름,투자활동으로인한현금흐름,2024,14536194100
매스프레소,투자활동현금흐름,투자활동으로인한현금흐름,2025,5494868820
매스프레소,현금의 증감,현금의증가,2024,-335263333
매스프레소,현금의 증감,현금의증가,2025,-4743790379
멀티캠퍼스,Ⅰ. 매출액,매출액,2024,352740000000
멀티캠퍼스,Ⅰ. 매출액,매출액,2025,330827000000
멀티캠퍼스,Ⅱ. 매출원가,매출원가,2024,251566000000
멀티캠퍼스,Ⅱ. 매출원가,매출원가,2025,238525000000
멀티캠퍼스,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2024,101173000000
멀티캠퍼스,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2025,92302888567
멀티캠퍼스,Ⅳ. 판매비와 관리비,판매비와관리비,2024,62244442544
멀티캠퍼스,Ⅳ. 판매비와 관리비,판매비와관리비,2025,60410951469
멀티캠퍼스,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,38928839417
멀티캠퍼스,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,31891937098
멀티캠퍼스,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,31513316891
멀티캠퍼스,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,26384397732
멀티캠퍼스,① 인건비,급여,2024,39177885000
멀티캠퍼스,① 인건비,급여,2025,37165416000
멀티캠퍼스,① 인건비,퇴직급여,2024,2556936000
멀티캠퍼스,① 인건비,퇴직급여,2025,2810250000
멀티캠퍼스,② 복리후생비,복리후생비,2024,9165374000
멀티캠퍼스,② 복리후생비,복리후생비,2025,8692442000
멀티캠퍼스,② 복리후생비,여비교통비,2024,520564000
멀티캠퍼스,② 복리후생비,여비교통비,2025,410345000
멀티캠퍼스,③ 지급/용역수수료,지급수수료,2024,3775804000
멀티캠퍼스,③ 지급/용역수수료,지급수수료,2025,4454875000
멀티캠퍼스,⑤ 임차/관리비,사용권자산감가상각비,2024,1720361000
멀티캠퍼스,⑤ 임차/관리비,사용권자산감가상각비,2025,1740496000
멀티캠퍼스,⑤ 임차/관리비,지급임차료,2024,1344943000
멀티캠퍼스,⑤ 임차/관리비,지급임차료,2025,1373925000
멀티캠퍼스,⑥ 감가상각비,감가상각비,2024,341750000
멀티캠퍼스,⑥ 감가상각비,감가상각비,2025,404646000
멀티캠퍼스,⑥ 감가상각비,무형자산상각비,2024,53025000
멀티캠퍼스,⑥ 감가상각비,무형자산상각비,2025,19726000
멀티캠퍼스,⑨ 기타판관비,기타판매비와관리비,2024,3587801000
멀티캠퍼스,⑨ 기타판관비,기타판매비와관리비,2025,3338830000
멀티캠퍼스,리스부채,리스부채,2024,11449440183
멀티캠퍼스,리스부채,리스부채,2025,9768758254
멀티캠퍼스,리스부채,비유동리스부채,2024,25860205982
멀티캠퍼스,리스부채,비유동리스부채,2025,16406598496
멀티캠퍼스,부채총계,부채총계,2024,99690002918
멀티캠퍼스,부채총계,부채총계,2025,86699229810
멀티캠퍼스,사용권자산,사용권자산,2024,34666060900
멀티캠퍼스,사용권자산,사용권자산,2025,23942059876
멀티캠퍼스,순운전자본+,단기금융상품,2024,144258000000
멀티캠퍼스,순운전자본+,단기금융상품,2025,173564000000
멀티캠퍼스,순운전자본+,당기손익-공정가치측정금융자산,2024,1236365285
멀티캠퍼스,순운전자본+,당기손익-공정가치측정금융자산,2025,244405650
멀티캠퍼스,순운전자본+,매출채권,2024,40481461098
멀티캠퍼스,순운전자본+,매출채권,2025,35805100828
멀티캠퍼스,순운전자본+,미수금,2024,0
멀티캠퍼스,순운전자본+,미수금,2025,8383954
멀티캠퍼스,순운전자본+,현금및현금성자산,2024,22783067690
멀티캠퍼스,순운전자본+,현금및현금성자산,2025,10270891471
멀티캠퍼스,순운전자본-,매입채무,2024,13984997005
멀티캠퍼스,순운전자본-,매입채무,2025,11685981908
멀티캠퍼스,순운전자본-,미지급금,2024,1403964261
멀티캠퍼스,순운전자본-,미지급금,2025,2114539980
멀티캠퍼스,순운전자본-,미지급비용,2024,20255683786
멀티캠퍼스,순운전자본-,미지급비용,2025,15806746936
멀티캠퍼스,순운전자본-,부가세예수금,2024,3372179907
멀티캠퍼스,순운전자본-,부가세예수금,2025,3054435300
멀티캠퍼스,순운전자본-,예수금,2024,1314743056
멀티캠퍼스,순운전자본-,예수금,2025,1520430527
멀티캠퍼스,영업활동현금흐름,영업활동현금흐름,2024,46478325134
멀티캠퍼스,영업활동현금흐름,영업활동현금흐름,2025,43552902405
멀티캠퍼스,이익잉여금,이익잉여금,2024,234478000000
멀티캠퍼스,이익잉여금,이익잉여금,2025,248213000000
멀티캠퍼스,자본총계,자본총계,2024,221027000000
멀티캠퍼스,자본총계,자본총계,2025,235342000000
멀티캠퍼스,자산총계,자산총계,2024,320717000000
멀티캠퍼스,자산총계,자산총계,2025,322041000000
멀티캠퍼스,재무활동현금흐름,재무활동현금흐름,2024,-18963437868
멀티캠퍼스,재무활동현금흐름,재무활동현금흐름,2025,-23138130555
멀티캠퍼스,투자활동현금흐름,투자활동현금흐름,2024,-39142911718
멀티캠퍼스,투자활동현금흐름,투자활동현금흐름,2025,-32825212430
멀티캠퍼스,현금의 증감,현금및현금성자산의증감,2024,-11628024452
멀티캠퍼스,현금의 증감,현금및현금성자산의증감,2025,-12410440580
멋쟁이사자처럼,Ⅰ. 매출액,영업수익,2024,18421805718
멋쟁이사자처럼,Ⅰ. 매출액,영업수익,2025,27559033751
멋쟁이사자처럼,Ⅳ. 판매비와 관리비,영업비용,2024,19194919714
멋쟁이사자처럼,Ⅳ. 판매비와 관리비,영업비용,2025,23417596927
멋쟁이사자처럼,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,-773113996
멋쟁이사자처럼,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,4141436824
멋쟁이사자처럼,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,-1532416475
멋쟁이사자처럼,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,1903627860
멋쟁이사자처럼,① 인건비,급여,2024,5169566753
멋쟁이사자처럼,① 인건비,급여,2025,5778778241
멋쟁이사자처럼,① 인건비,퇴직급여,2024,613026938
멋쟁이사자처럼,① 인건비,퇴직급여,2025,737679662
멋쟁이사자처럼,② 복리후생비,복리후생비,2024,645367220
멋쟁이사자처럼,② 복리후생비,복리후생비,2025,643068034
멋쟁이사자처럼,② 복리후생비,여비교통비,2024,66199902
멋쟁이사자처럼,② 복리후생비,여비교통비,2025,116600264
멋쟁이사자처럼,③ 지급/용역수수료,외주용역비,2024,5044929502
멋쟁이사자처럼,③ 지급/용역수수료,외주용역비,2025,6869177538
멋쟁이사자처럼,③ 지급/용역수수료,지급수수료,2024,773626569
멋쟁이사자처럼,③ 지급/용역수수료,지급수수료,2025,865582486
멋쟁이사자처럼,④ 광고선전비,광고선전비,2024,1762003840
멋쟁이사자처럼,④ 광고선전비,광고선전비,2025,3559938111
멋쟁이사자처럼,⑤ 임차/관리비,건물관리비,2024,562774162
멋쟁이사자처럼,⑤ 임차/관리비,건물관리비,2025,600652047
멋쟁이사자처럼,⑤ 임차/관리비,지급임차료,2024,1551081981
멋쟁이사자처럼,⑤ 임차/관리비,지급임차료,2025,1557936076
멋쟁이사자처럼,⑥ 감가상각비,감가상각비,2024,316609835
멋쟁이사자처럼,⑥ 감가상각비,감가상각비,2025,201479120
멋쟁이사자처럼,⑥ 감가상각비,무형자산상각비,2024,342146608
멋쟁이사자처럼,⑥ 감가상각비,무형자산상각비,2025,239456949
멋쟁이사자처럼,⑨ 기타판관비,기타영업비용,2024,299593774
멋쟁이사자처럼,⑨ 기타판관비,기타영업비용,2025,273244061
멋쟁이사자처럼,⑨ 기타판관비,세금과공과금,2024,273112908
멋쟁이사자처럼,⑨ 기타판관비,세금과공과금,2025,199140168
멋쟁이사자처럼,⑨ 기타판관비,프로젝트비,2024,1007560634
멋쟁이사자처럼,⑨ 기타판관비,프로젝트비,2025,1576058162
멋쟁이사자처럼,⑨ 기타판관비,해외시장개척비,2024,767319088
멋쟁이사자처럼,⑨ 기타판관비,해외시장개척비,2025,198806008
멋쟁이사자처럼,부채총계,부채총계,2024,9986537248
멋쟁이사자처럼,부채총계,부채총계,2025,11488011131
멋쟁이사자처럼,순운전자본+,매출채권,2024,2235665140
멋쟁이사자처럼,순운전자본+,매출채권,2025,3199218269
멋쟁이사자처럼,순운전자본+,미수금,2024,942837600
멋쟁이사자처럼,순운전자본+,미수금,2025,943522932
멋쟁이사자처럼,순운전자본+,현금및현금성자산,2024,2475841568
멋쟁이사자처럼,순운전자본+,현금및현금성자산,2025,3948221201
멋쟁이사자처럼,순운전자본-,단기차입금,2024,7400000000
멋쟁이사자처럼,순운전자본-,단기차입금,2025,8220000000
멋쟁이사자처럼,순운전자본-,매입채무,2024,444685403
멋쟁이사자처럼,순운전자본-,미지급금,2024,81208851
멋쟁이사자처럼,순운전자본-,미지급금,2025,1812546666
멋쟁이사자처럼,순운전자본-,미지급비용,2024,778572281
멋쟁이사자처럼,순운전자본-,미지급비용,2025,191952512
멋쟁이사자처럼,순운전자본-,부가세예수금,2024,81391620
멋쟁이사자처럼,순운전자본-,부가세예수금,2025,123777890
멋쟁이사자처럼,순운전자본-,예수금,2024,44810180
멋쟁이사자처럼,순운전자본-,예수금,2025,66608950
멋쟁이사자처럼,영업활동현금흐름,영업활동으로인한현금흐름,2024,-2016791217
멋쟁이사자처럼,영업활동현금흐름,영업활동으로인한현금흐름,2025,3299742484
멋쟁이사자처럼,이익잉여금,이익잉여금,2024,1665780161
멋쟁이사자처럼,이익잉여금,이익잉여금,2025,3569408021
멋쟁이사자처럼,자본총계,자본총계,2024,4578736919
멋쟁이사자처럼,자본총계,자본총계,2025,6482364779
멋쟁이사자처럼,자산총계,자산총계,2024,14565274167
멋쟁이사자처럼,자산총계,자산총계,2025,17970375910
멋쟁이사자처럼,재무활동현금흐름,재무활동으로인한현금흐름,2024,2351766562
멋쟁이사자처럼,재무활동현금흐름,재무활동으로인한현금흐름,2025,780000000
멋쟁이사자처럼,투자활동현금흐름,투자활동으로인한현금흐름,2024,-309306970
멋쟁이사자처럼,투자활동현금흐름,투자활동으로인한현금흐름,2025,-2607362851
멋쟁이사자처럼,현금의 증감,현금의증가,2024,25668375
멋쟁이사자처럼,현금의 증감,현금의증가,2025,1472379633
메가커피,Ⅰ. 매출액,매출액,2024,495993000000
메가커피,Ⅰ. 매출액,매출액,2025,646936000000
메가커피,Ⅱ. 매출원가,매출원가,2024,294251000000
메가커피,Ⅱ. 매출원가,매출원가,2025,411584000000
메가커피,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2024,201743000000
메가커피,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2025,235352000000
메가커피,Ⅳ. 판매비와 관리비,판매비와관리비,2024,94136482592
메가커피,Ⅳ. 판매비와 관리비,판매비와관리비,2025,123953000000
메가커피,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,107606000000
메가커피,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,111399000000
메가커피,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,81684301184
메가커피,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,84215960503
메가커피,① 인건비,급여및상여,2024,18179501721
메가커피,① 인건비,급여및상여,2025,23620318996
메가커피,① 인건비,퇴직급여,2024,1388465019
메가커피,① 인건비,퇴직급여,2025,1684631973
메가커피,② 복리후생비,교육훈련비,2024,51767874
메가커피,② 복리후생비,교육훈련비,2025,79144774
메가커피,② 복리후생비,도서인쇄비,2024,24226869
메가커피,② 복리후생비,도서인쇄비,2025,34592072
메가커피,② 복리후생비,복리후생비,2024,1283298971
메가커피,② 복리후생비,복리후생비,2025,1471572324
메가커피,② 복리후생비,여비교통비,2024,879086447
메가커피,② 복리후생비,여비교통비,2025,879868228
메가커피,③ 지급/용역수수료,지급수수료,2024,3773467315
메가커피,③ 지급/용역수수료,지급수수료,2025,4096189525
메가커피,③ 지급/용역수수료,판매수수료,2024,312852703
메가커피,③ 지급/용역수수료,판매수수료,2025,363155722
